Day,Hour,Minute,Network
4,18,44,22.975518685838207
4,18,43,19.358664579899838
4,18,42,20.944298574357838
4,18,41,8.704954456938925
4,18,40,8.427908468360457
4,18,39,10.929937327790707
4,18,38,7.476414542156867
4,18,37,9.080887962535709
4,18,36,21.27714030386195
4,18,35,8.686790210100757
4,18,34,13.390573263691307
4,18,33,18.72194068933954
4,18,32,6.512164088204074
4,18,31,22.35691094675437
4,18,30,12.23847821060932
4,18,29,17.917965111380273
4,18,28,9.124174391571035
4,18,27,14.089921933625757
4,18,26,7.30204620805803
4,18,25,19.393486040872467
4,18,24,10.333759545441463
4,18,23,13.849029349143503
4,18,22,13.2901555799159
4,18,21,19.885370439515086
4,18,20,15.423026059795202
4,18,19,14.843339772968298
4,18,18,10.297891050623718
4,18,17,19.36160820379108
4,18,16,5.2604229977555885
4,18,15,17.910419034623516
4,18,14,10.90854666840439
4,18,13,22.997328591268786
4,18,12,8.696051174001735
4,18,11,18.1019615199852
4,18,10,9.20534369635871
4,18,9,15.415816256620948
4,18,8,14.908993185497971
4,18,7,11.616368059662179
4,18,6,19.854901558485714
4,18,5,7.836531127816942
4,18,4,8.073542178563208
4,18,3,21.96940591338346
4,18,2,11.803057280462909
4,18,1,7.036813514875357
4,18,0,19.360885717245612
4,17,59,40.024416858216924
4,17,58,34.88061229962646
4,17,57,44.36239327568092
4,17,56,40.85638201630375
4,17,55,35.33295142378292
4,17,54,30.848247561906575
4,17,53,33.416091789469654
4,17,52,42.94515309935204
4,17,51,40.70670134652981
4,17,50,32.96181638416051
4,17,49,36.856075351734056
4,17,48,31.6803990999974
4,17,47,37.211467441221146
4,17,46,33.28330639106261
4,17,45,34.37193848933161
4,17,44,41.03369873055834
4,17,43,30.707178283200165
4,17,42,35.94313572108182
4,17,41,34.367960878493555
4,17,40,46.32093710978927
4,17,39,34.873808550777504
4,17,38,34.955025917399276
4,17,37,42.311129838509444
4,17,36,45.32109393914477
4,17,35,37.98882759623593
4,17,34,35.33498783748194
4,17,33,41.85166862174422
4,17,32,42.42443704616097
4,17,31,31.225859062631088
4,17,30,46.241872723531436
4,17,29,45.803875898497104
4,17,28,40.421714826026616
4,17,27,44.586469553776894
4,17,26,40.379200616163594
4,17,25,43.87436977452813
4,17,24,37.12530551853753
4,17,23,45.08936221954478
4,17,22,33.23708366717925
4,17,21,33.09921662714592
4,17,20,40.25506148778677
4,17,19,43.047152913029
4,17,18,41.61965018377161
4,17,17,42.68483346257256
4,17,16,31.327862660271773
4,17,15,43.72054610778619
4,17,14,35.92563407348631
4,17,13,31.568439118007667
4,17,12,35.04746535673825
4,17,11,32.117043838797294
4,17,10,32.468585618535535
4,17,9,30.345227824620494
4,17,8,40.157312244891706
4,17,7,33.25918221323229
4,17,6,39.043550360642186
4,17,5,39.281494414560086
4,17,4,33.04800700322173
4,17,3,36.75337549685195
4,17,2,46.18729412904305
4,17,1,30.645632311138613
4,17,0,39.28587603081371
4,16,59,40.36875030658392
4,16,58,50.493671531892915
4,16,57,41.171163210902066
4,16,56,54.31917244481859
4,16,55,48.46204496142757
4,16,54,55.80698317160165
4,16,53,46.1250166550809
4,16,52,47.27413947590402
4,16,51,55.10751551589182
4,16,50,43.46618218481777
4,16,49,49.09040919136553
4,16,48,45.91249642990273
4,16,47,52.45055893471701
4,16,46,45.98918209903087
4,16,45,48.45484130777645
4,16,44,45.09821106233269
4,16,43,48.74152253552577
4,16,42,52.013950615753046
4,16,41,53.55649215425288
4,16,40,49.709450330734505
4,16,39,47.19367724892939
4,16,38,53.351651592882575
4,16,37,47.75818018154585
4,16,36,41.63234784432955
4,16,35,44.01310920477761
4,16,34,47.73673928754981
4,16,33,45.15544077649804
4,16,32,53.82215484653055
4,16,31,40.968661774275084
4,16,30,48.115785276069765
4,16,29,50.24537559956764
4,16,28,53.43122141164072
4,16,27,41.9578794551082
4,16,26,49.52166522169903
4,16,25,46.342589022241995
4,16,24,55.67168312021822
4,16,23,46.633259462314996
4,16,22,49.125048334763335
4,16,21,50.10071784966741
4,16,20,48.06394295022102
4,16,19,54.67522972588479
4,16,18,54.420671662353506
4,16,17,41.08076406980867
4,16,16,43.076396847176305
4,16,15,49.36518593326667
4,16,14,49.97571611772561
4,16,13,54.74059218112703
4,16,12,49.346955077304834
4,16,11,52.53431421409711
4,16,10,55.983925390794234
4,16,9,41.78373130802375
4,16,8,42.530918093464116
4,16,7,42.493287839898336
4,16,6,54.7394873717531
4,16,5,48.767209835894704
4,16,4,46.239408581149554
4,16,3,53.891274055975515
4,16,2,40.27052277318874
4,16,1,47.62165210308322
4,16,0,44.29595532801652
4,15,59,46.34737710539682
4,15,58,40.18720937238907
4,15,57,52.81835058019167
4,15,56,42.18342556981455
4,15,55,48.611287010853204
4,15,54,40.09623490303424
4,15,53,46.693966184657086
4,15,52,43.084487833801404
4,15,51,45.64705816588256
4,15,50,42.814494571527476
4,15,49,52.483342127261665
4,15,48,48.341882870659745
4,15,47,54.607968854272805
4,15,46,41.939271850749314
4,15,45,40.102749660617775
4,15,44,41.56052928014753
4,15,43,53.48081201038724
4,15,42,40.320545674191045
4,15,41,43.52818852826695
4,15,40,45.50927142960608
4,15,39,42.202089959240666
4,15,38,48.552357808497156
4,15,37,41.54865534307761
4,15,36,48.61708687589575
4,15,35,46.526703164924726
4,15,34,43.546843739508844
4,15,33,45.92054026273327
4,15,32,45.97943142521772
4,15,31,40.481104267835775
4,15,30,49.07597272947494
4,15,29,42.435635785835046
4,15,28,44.1215760825421
4,15,27,50.74779262025726
4,15,26,42.07956792634109
4,15,25,49.20960341070925
4,15,24,47.5194061129034
4,15,23,44.91733322517243
4,15,22,51.3223991579054
4,15,21,41.130338195321045
4,15,20,46.91395034999229
4,15,19,45.596310846771715
4,15,18,41.941570650621046
4,15,17,48.50696615545818
4,15,16,45.91033401011858
4,15,15,40.206962857448545
4,15,14,50.88865183402896
4,15,13,50.41669714717084
4,15,12,54.05953024883873
4,15,11,52.76344318272501
4,15,10,50.2544524987326
4,15,9,43.175872520493556
4,15,8,43.511283619108134
4,15,7,41.50980638730017
4,15,6,54.68948231302917
4,15,5,54.57044474214677
4,15,4,45.820296805201934
4,15,3,46.701588869216955
4,15,2,48.63800033955167
4,15,1,51.36706375067362
4,15,0,42.02175367080548
4,14,59,45.92627864558306
4,14,58,49.423104044776366
4,14,57,50.89579045575124
4,14,56,52.91019611324598
4,14,55,44.103226769796116
4,14,54,44.06983595072225
4,14,53,46.80802672751822
4,14,52,47.9603257979916
4,14,51,49.829060084801924
4,14,50,46.664160539429375
4,14,49,49.58534207616753
4,14,48,50.433832051568
4,14,47,41.34528317523333
4,14,46,46.659059976121824
4,14,45,50.50601456265226
4,14,44,41.85416081758639
4,14,43,53.404821046917064
4,14,42,44.469786632633195
4,14,41,44.86516676692825
4,14,40,44.18435464842322
4,14,39,51.50010568980708
4,14,38,48.587120516517906
4,14,37,50.80492073224923
4,14,36,53.58680687624624
4,14,35,44.417954285906106
4,14,34,46.8991953590087
4,14,33,48.735761650524985
4,14,32,52.86202983225211
4,14,31,45.72362756962864
4,14,30,43.37093723253818
4,14,29,53.14279654402455
4,14,28,44.20084698306722
4,14,27,46.24302165555816
4,14,26,50.437106505461145
4,14,25,41.11949247472312
4,14,24,50.307093995298374
4,14,23,48.2817624261389
4,14,22,53.20593026605389
4,14,21,51.892483920836554
4,14,20,41.08101081907493
4,14,19,45.5732448679475
4,14,18,51.10672755451266
4,14,17,53.83015694446708
4,14,16,53.622709943621544
4,14,15,47.56013831706506
4,14,14,49.23900888337955
4,14,13,47.01108675653952
4,14,12,42.133559241370776
4,14,11,44.40242221191793
4,14,10,47.05241698250042
4,14,9,47.222398243260855
4,14,8,51.73380546309592
4,14,7,49.11523066160234
4,14,6,41.59131633543599
4,14,5,48.291832202739776
4,14,4,41.34341675724547
4,14,3,53.00643110149623
4,14,2,47.933728228501366
4,14,1,46.89261281836935
4,14,0,52.10021025233819
4,13,59,45.03982312883928
4,13,58,45.836385773783334
4,13,57,44.65095821872038
4,13,56,50.28641946338681
4,13,55,52.18369343697313
4,13,54,48.24441705763719
4,13,53,52.37079069721327
4,13,52,45.97993358505041
4,13,51,42.03332904820157
4,13,50,42.98521631710829
4,13,49,50.327482046324576
4,13,48,41.8559671946032
4,13,47,44.24881932032059
4,13,46,50.54970874102001
4,13,45,52.193732062230026
4,13,44,43.37534501849121
4,13,43,40.188194408088705
4,13,42,46.96498067801784
4,13,41,44.3179052987782
4,13,40,48.211378366050454
4,13,39,51.900923030727256
4,13,38,49.12672042763408
4,13,37,46.609191580141875
4,13,36,43.41137936882549
4,13,35,44.49991611502708
4,13,34,50.834266883395195
4,13,33,47.565567603257136
4,13,32,40.101478097466654
4,13,31,44.25958209499946
4,13,30,40.95649509131268
4,13,29,45.93624893504418
4,13,28,43.32752645191233
4,13,27,44.75100922309304
4,13,26,52.24449228341851
4,13,25,47.80643380104183
4,13,24,46.893055695793265
4,13,23,49.495250918335685
4,13,22,48.88015511342307
4,13,21,52.91010553001593
4,13,20,47.8208140659954
4,13,19,42.866870107970065
4,13,18,40.86255645821233
4,13,17,42.82407973767308
4,13,16,51.67584696850697
4,13,15,44.52676223123619
4,13,14,49.84160954135292
4,13,13,43.681432293953485
4,13,12,48.47412220249578
4,13,11,52.465346760875846
4,13,10,49.05679830215826
4,13,9,52.284231544020344
4,13,8,52.72047338660988
4,13,7,43.481729483602145
4,13,6,47.180237630512025
4,13,5,45.10079338288089
4,13,4,50.74945889655271
4,13,3,44.24934756323969
4,13,2,41.41453955033647
4,13,1,44.28841270134433
4,13,0,46.6970924949269
4,12,59,47.14718145986272
4,12,58,44.48688357259589
4,12,57,40.859822004254774
4,12,56,43.85419449284509
4,12,55,44.3270586958502
4,12,54,46.80183633888605
4,12,53,43.968369953464475
4,12,52,48.1788604849628
4,12,51,44.525723642158745
4,12,50,46.01803718146499
4,12,49,45.229365601245775
4,12,48,44.88524900467457
4,12,47,48.790979529991716
4,12,46,48.40200670798882
4,12,45,45.041826603520576
4,12,44,43.22193782431482
4,12,43,48.62306807224249
4,12,42,44.629253141099014
4,12,41,48.22953439396668
4,12,40,41.314884430246316
4,12,39,40.12469572727512
4,12,38,41.68206133621541
4,12,37,42.30591604624481
4,12,36,44.95631710165493
4,12,35,47.80009678218555
4,12,34,51.614667257218656
4,12,33,46.054862688485336
4,12,32,50.09143055727653
4,12,31,42.81541436947596
4,12,30,43.7905848090878
4,12,29,48.37496921895524
4,12,28,51.12264400117034
4,12,27,41.393433918040934
4,12,26,46.4504756990652
4,12,25,48.972716456836785
4,12,24,45.24799637085735
4,12,23,49.54555292927063
4,12,22,44.00427681504805
4,12,21,51.833575886046226
4,12,20,41.62062963417725
4,12,19,44.35047960590823
4,12,18,43.791376809552126
4,12,17,46.875752723988384
4,12,16,46.997123964857636
4,12,15,44.84856315134074
4,12,14,50.12907784287002
4,12,13,51.30868422516065
4,12,12,41.53836020736229
4,12,11,40.249562506846885
4,12,10,50.49774012829237
4,12,9,45.86090242073618
4,12,8,40.997431612751626
4,12,7,41.52820911325991
4,12,6,44.073263724529745
4,12,5,40.67724373547403
4,12,4,50.88269574986481
4,12,3,44.53572126919781
4,12,2,41.44511441541206
4,12,1,44.8969166030315
4,12,0,43.853014784645026
4,11,59,50.6191438285482
4,11,58,49.04094661688022
4,11,57,48.15093701756397
4,11,56,40.02338762831359
4,11,55,44.68704858019282
4,11,54,47.5003673569378
4,11,53,47.47692493053374
4,11,52,41.18397067221861
4,11,51,47.568649148109195
4,11,50,41.18704475903928
4,11,49,47.208884727189144
4,11,48,43.91564473006564
4,11,47,46.09388194405077
4,11,46,42.39670421568938
4,11,45,44.059355775176144
4,11,44,50.452092879353756
4,11,43,42.80926492178529
4,11,42,42.333320655662384
4,11,41,43.11796624562845
4,11,40,48.59513494376867
4,11,39,40.012294072992916
4,11,38,46.10866074522796
4,11,37,49.39856662327595
4,11,36,48.002168592246576
4,11,35,49.03766695782507
4,11,34,50.39544799899396
4,11,33,46.45830594935558
4,11,32,47.616470019711514
4,11,31,50.978550376652
4,11,30,50.12737045939198
4,11,29,43.03712361341859
4,11,28,40.819392486457375
4,11,27,46.72054660104768
4,11,26,45.62420257795596
4,11,25,44.16386429300639
4,11,24,43.29688040771306
4,11,23,41.92671509030083
4,11,22,41.92572937520136
4,11,21,48.30602290768834
4,11,20,41.655455655370986
4,11,19,48.62679402062191
4,11,18,47.248487985354714
4,11,17,40.33343133121573
4,11,16,44.28287072185803
4,11,15,43.39318443537332
4,11,14,46.18532341720714
4,11,13,45.34361973301349
4,11,12,45.841542838104715
4,11,11,50.08740175768875
4,11,10,46.4107787121275
4,11,9,47.5178908365977
4,11,8,45.95929172812661
4,11,7,50.613673311307636
4,11,6,41.04284622196137
4,11,5,43.42547363392184
4,11,4,41.82760103418234
4,11,3,50.041115908759565
4,11,2,42.495445426583856
4,11,1,45.05408049925653
4,11,0,45.81585173328296
4,10,59,47.650470076037024
4,10,58,40.834859148071416
4,10,57,41.27593502620419
4,10,56,43.047687513003794
4,10,55,41.78789514333492
4,10,54,45.2366411809413
4,10,53,43.103076401926344
4,10,52,45.695941449794425
4,10,51,48.09285995722614
4,10,50,47.95915799954495
4,10,49,42.308860484112
4,10,48,47.96418269917615
4,10,47,47.34428496094466
4,10,46,42.99785370727653
4,10,45,43.612498311069494
4,10,44,48.15619924916165
4,10,43,40.55095397506321
4,10,42,45.36522585621162
4,10,41,46.891970999262206
4,10,40,42.871554027348694
4,10,39,47.42009845297716
4,10,38,44.156735317457944
4,10,37,44.98929399626188
4,10,36,49.00323037383313
4,10,35,40.76161797371673
4,10,34,47.37953848761714
4,10,33,44.660936255388556
4,10,32,40.356686022541396
4,10,31,47.16531240353604
4,10,30,42.78711429943208
4,10,29,45.548764525346584
4,10,28,42.47696858131499
4,10,27,44.32399359675828
4,10,26,48.429330854393385
4,10,25,47.250635798275205
4,10,24,46.721297671746385
4,10,23,40.83114427917131
4,10,22,49.64850540959894
4,10,21,40.11213383943005
4,10,20,47.319157108855514
4,10,19,48.977716474556445
4,10,18,41.82582763343614
4,10,17,43.411392797566066
4,10,16,47.377128122282855
4,10,15,47.13448391649907
4,10,14,47.07149637113973
4,10,13,42.47356273922341
4,10,12,48.87969398393884
4,10,11,43.471386168706076
4,10,10,47.217859501243076
4,10,9,46.51750454748388
4,10,8,43.37501519711167
4,10,7,44.52585874819701
4,10,6,42.435657103809355
4,10,5,43.82327272267386
4,10,4,47.162322550653585
4,10,3,44.332894787013586
4,10,2,49.81565447269797
4,10,1,43.54933638952315
4,10,0,44.77771595569919
4,9,59,40.905198645304765
4,9,58,46.84365234318077
4,9,57,43.22112699111054
4,9,56,40.73567151001694
4,9,55,41.798418054481175
4,9,54,40.999043961277586
4,9,53,41.138365013353344
4,9,52,41.29137332811374
4,9,51,40.93704891849683
4,9,50,43.03079899745104
4,9,49,47.21125032664002
4,9,48,48.97489518733929
4,9,47,40.53448582500448
4,9,46,44.52621337302568
4,9,45,46.49262788474149
4,9,44,43.5159967075106
4,9,43,45.685666693745894
4,9,42,46.75002958769798
4,9,41,48.62147951016139
4,9,40,44.90173026030492
4,9,39,46.57569157932564
4,9,38,45.17652364587225
4,9,37,48.394432614719946
4,9,36,43.382281606539216
4,9,35,44.249830983930345
4,9,34,46.767941396751446
4,9,33,45.68333453808959
4,9,32,47.927852897457214
4,9,31,42.31450731143095
4,9,30,40.74125194660737
4,9,29,44.00638110167551
4,9,28,44.7759459361197
4,9,27,47.29819708465753
4,9,26,41.837379266296885
4,9,25,47.0526031701863
4,9,24,46.61403564835782
4,9,23,48.82933385428271
4,9,22,44.43445282921222
4,9,21,47.79596030307876
4,9,20,40.7501517720094
4,9,19,44.2827694042037
4,9,18,45.11930193363068
4,9,17,44.61582364848662
4,9,16,48.401046988431425
4,9,15,44.02059613928964
4,9,14,43.8597654383269
4,9,13,48.62266889387195
4,9,12,44.54506372475761
4,9,11,40.865758315508806
4,9,10,48.08032824888993
4,9,9,47.871719336487885
4,9,8,40.486846593905454
4,9,7,47.01043733038938
4,9,6,46.94880247057057
4,9,5,42.097399316619374
4,9,4,46.0835206536972
4,9,3,45.5896239025406
4,9,2,46.83341411639858
4,9,1,42.94755731314819
4,9,0,41.22142019611459
4,8,59,9.93173063931324
4,8,58,9.435345342015376
4,8,57,3.4965724086381744
4,8,56,7.674290919737742
4,8,55,4.4306799761365685
4,8,54,6.874325937269048
4,8,53,2.6978091377972935
4,8,52,6.261706364084624
4,8,51,9.7637803994283
4,8,50,9.99192667928953
4,8,49,5.347789717817324
4,8,48,7.458217300234504
4,8,47,4.05100343006235
4,8,46,3.500588647943705
4,8,45,6.253266074208185
4,8,44,5.976322781641496
4,8,43,5.099874364884607
4,8,42,2.7613428368063024
4,8,41,5.734738213291571
4,8,40,5.326127440988685
4,8,39,8.246770187113643
4,8,38,2.9416874754799203
4,8,37,7.824416710491736
4,8,36,6.790156930862421
4,8,35,2.1079143389670736
4,8,34,8.580011390683225
4,8,33,6.216114695547456
4,8,32,7.972645181042686
4,8,31,4.9217368788166
4,8,30,4.10167659959609
4,8,29,6.615957292814057
4,8,28,9.589957280205955
4,8,27,6.991195308113581
4,8,26,6.94598117540671
4,8,25,6.240201938986104
4,8,24,5.511303069780636
4,8,23,3.521709569296706
4,8,22,9.15434020141279
4,8,21,3.194382193456608
4,8,20,3.862706473576499
4,8,19,9.151675337276892
4,8,18,4.339147735813949
4,8,17,7.6539816460306405
4,8,16,6.2348169609323865
4,8,15,2.886733183592048
4,8,14,7.5841407323512
4,8,13,3.3262561101603216
4,8,12,7.785508671142887
4,8,11,9.0108337450601
4,8,10,3.144375925410276
4,8,9,7.834469600351237
4,8,8,6.633801262466698
4,8,7,4.625001159332905
4,8,6,3.204882103262947
4,8,5,3.9278347868665184
4,8,4,4.509754662822358
4,8,3,9.92845071483114
4,8,2,6.201505082624741
4,8,1,6.992981864257161
4,8,0,5.534276265125165
4,7,59,7.035352491183615
4,7,58,4.556161796496763
4,7,57,3.728381049896983
4,7,56,5.820030017568146
4,7,55,8.125296486788553
4,7,54,5.1606342229063245
4,7,53,4.013089650697825
4,7,52,5.9750760098323275
4,7,51,7.126692236903701
4,7,50,2.4312495459998997
4,7,49,7.764156533121951
4,7,48,6.402293733636954
4,7,47,8.865952302181563
4,7,46,8.647834165541369
4,7,45,7.00371001981234
4,7,44,2.304564849858642
4,7,43,5.508415245151653
4,7,42,2.4761909683573773
4,7,41,2.454711013294511
4,7,40,3.4190544067235265
4,7,39,2.2902787462765373
4,7,38,7.524249858851251
4,7,37,4.570723319180043
4,7,36,8.603797570587243
4,7,35,3.345600125268863
4,7,34,7.006239446359133
4,7,33,2.242423104676271
4,7,32,6.280165754505314
4,7,31,4.257830143047935
4,7,30,8.69894695892352
4,7,29,6.546197501989689
4,7,28,6.074847434885755
4,7,27,2.174072955823021
4,7,26,6.498330657044206
4,7,25,7.840747904439858
4,7,24,3.398887948543167
4,7,23,7.9662464150323675
4,7,22,7.982348008157267
4,7,21,2.60205081535488
4,7,20,3.6907633393839827
4,7,19,4.838659612533855
4,7,18,6.8347095977462375
4,7,17,2.101498461300964
4,7,16,5.740511632963232
4,7,15,6.029159114154821
4,7,14,2.2174242104992414
4,7,13,4.3078236710667595
4,7,12,5.643201420198421
4,7,11,4.917528708358709
4,7,10,7.139981148232276
4,7,9,7.756912832133363
4,7,8,3.4519240860757723
4,7,7,5.2270485823452155
4,7,6,3.955690010670505
4,7,5,3.829771842389145
4,7,4,2.923914836290874
4,7,3,3.200421385589954
4,7,2,6.798712196704781
4,7,1,6.011593478177431
4,7,0,7.589673835401802
4,6,59,6.565783762022733
4,6,58,6.146903054197093
4,6,57,5.441153856655627
4,6,56,6.463558263734079
4,6,55,7.361372901972262
4,6,54,5.215093642560847
4,6,53,7.869301764083186
4,6,52,2.128465734198433
4,6,51,3.427103923415893
4,6,50,7.470087890596652
4,6,49,5.975892678238364
4,6,48,4.447557456447834
4,6,47,5.6995990101935305
4,6,46,2.32974030789947
4,6,45,6.499386687465637
4,6,44,3.7035946388337893
4,6,43,4.597489985655134
4,6,42,2.7925068067328906
4,6,41,4.828267462340271
4,6,40,7.6462389354080535
4,6,39,7.674847768696154
4,6,38,2.227835772249777
4,6,37,2.269301355706035
4,6,36,3.6745469905509567
4,6,35,3.712602921874871
4,6,34,5.536812440966839
4,6,33,7.666365170696642
4,6,32,5.534662980071007
4,6,31,3.3537444207995866
4,6,30,7.738548376547566
4,6,29,7.17400217095782
4,6,28,5.617033565284132
4,6,27,3.191319136755145
4,6,26,5.384371026464012
4,6,25,6.794324723363326
4,6,24,2.436546910345684
4,6,23,3.1922888838629757
4,6,22,6.111989361553416
4,6,21,7.25326098012163
4,6,20,7.1138776966040815
4,6,19,3.4773523586212898
4,6,18,6.688491977951577
4,6,17,2.1693976725988584
4,6,16,6.270122250514976
4,6,15,2.215940194502271
4,6,14,4.630882407535195
4,6,13,7.932471551580213
4,6,12,2.121188199656771
4,6,11,7.041676556273849
4,6,10,6.114743149302485
4,6,9,4.807735112656081
4,6,8,6.557936070854028
4,6,7,6.0055523647255615
4,6,6,3.2830948406378884
4,6,5,3.4001239342396437
4,6,4,2.3474013611368587
4,6,3,7.1078387671037095
4,6,2,5.315112490226771
4,6,1,7.22813962773291
4,6,0,5.067306265951031
4,5,59,6.873403841747708
4,5,58,3.2644464098901897
4,5,57,3.4674699962581554
4,5,56,2.2843314603169884
4,5,55,5.447584496716269
4,5,54,2.460303438335104
4,5,53,3.2402621272932346
4,5,52,6.520167526592361
4,5,51,5.987440636100129
4,5,50,5.238789047848029
4,5,49,6.8904748336657855
4,5,48,4.296035962362415
4,5,47,4.56099847606486
4,5,46,3.8810987566159234
4,5,45,3.5412138659560304
4,5,44,6.599979663849492
4,5,43,2.935745525533208
4,5,42,6.122962428409702
4,5,41,3.055629603466425
4,5,40,2.9792547357820176
4,5,39,3.3590827256212052
4,5,38,4.467296130218335
4,5,37,2.959380290543259
4,5,36,5.221357987986339
4,5,35,4.540943773336872
4,5,34,3.611670090041791
4,5,33,4.827084358072344
4,5,32,2.0406662129705326
4,5,31,3.5274336023278736
4,5,30,6.3823508855471935
4,5,29,6.5567777504774725
4,5,28,4.841725559595006
4,5,27,6.901290008279418
4,5,26,5.421816779434794
4,5,25,4.463309256911367
4,5,24,4.100012443456539
4,5,23,2.0930019377002753
4,5,22,2.1021072924959556
4,5,21,5.207175360398692
4,5,20,5.540188098427299
4,5,19,5.864180744244256
4,5,18,2.77218727450735
4,5,17,4.89018297762157
4,5,16,2.231732453016532
4,5,15,3.596344988065965
4,5,14,4.0618370737344645
4,5,13,5.088410816049709
4,5,12,2.8651843460470405
4,5,11,2.205877210037109
4,5,10,2.1319424215345406
4,5,9,4.6267630088848914
4,5,8,3.580097536783389
4,5,7,4.911764797956456
4,5,6,6.114469122528596
4,5,5,6.887048360450302
4,5,4,2.9006889572924814
4,5,3,2.517935548124917
4,5,2,3.0682053293683396
4,5,1,3.2639805949219607
4,5,0,6.419744063028899
4,4,59,2.331079864585309
4,4,58,5.502220763356661
4,4,57,5.146464016368192
4,4,56,2.284032231487883
4,4,55,2.3255466870288983
4,4,54,3.7961707995900706
4,4,53,4.883334180698447
4,4,52,4.84411444630183
4,4,51,3.9370468228033833
4,4,50,2.798423908061312
4,4,49,2.039664267712113
4,4,48,3.275582108024177
4,4,47,3.7560087995529043
4,4,46,4.007087704483561
4,4,45,2.796257903150814
4,4,44,4.953760698852896
4,4,43,3.0189103296210957
4,4,42,2.8693488886977336
4,4,41,5.718888840487542
4,4,40,2.6821023616591964
4,4,39,4.7592179726364705
4,4,38,5.451382135049805
4,4,37,2.0265600409147475
4,4,36,5.848198462857642
4,4,35,3.97715904364758
4,4,34,5.993499143864199
4,4,33,3.631485219809817
4,4,32,2.08677938258249
4,4,31,2.232800959435512
4,4,30,2.8421413122177226
4,4,29,2.4415061873581996
4,4,28,4.887641091375373
4,4,27,3.964575029440187
4,4,26,5.641297666884519
4,4,25,3.240156214958856
4,4,24,2.8240748998873615
4,4,23,4.829305187615998
4,4,22,5.025757220157329
4,4,21,5.883073214109445
4,4,20,4.068607397880973
4,4,19,4.391684751953843
4,4,18,4.4441232732782066
4,4,17,3.1507868279510562
4,4,16,2.481746833863646
4,4,15,2.310273165889612
4,4,14,3.0165733841726583
4,4,13,3.264054995956168
4,4,12,2.5325288452070027
4,4,11,5.941272112863779
4,4,10,3.196449971772484
4,4,9,4.093076517113234
4,4,8,2.682320732594509
4,4,7,2.2456392098115434
4,4,6,4.087716617714489
4,4,5,5.822660285863422
4,4,4,4.003390255041365
4,4,3,3.091600237365035
4,4,2,4.417371791552448
4,4,1,2.355502872172999
4,4,0,2.1453465132543474
4,3,59,2.6371000620029865
4,3,58,4.427443351170449
4,3,57,2.3280973067527766
4,3,56,4.523873056624622
4,3,55,2.954424918566405
4,3,54,4.40178978703138
4,3,53,4.44204757872023
4,3,52,3.061603370187121
4,3,51,4.758218705396188
4,3,50,3.582945944580311
4,3,49,4.827944444737993
4,3,48,4.760435600101856
4,3,47,2.9811843477335707
4,3,46,3.5889524738330905
4,3,45,2.1814398819674596
4,3,44,3.984803678549807
4,3,43,4.989841034637545
4,3,42,4.56929622003245
4,3,41,3.173014059970017
4,3,40,4.3545210220927935
4,3,39,3.1450714455098594
4,3,38,4.770583493714122
4,3,37,2.835405297530137
4,3,36,2.8350098658704193
4,3,35,4.825507597711237
4,3,34,3.589728284651004
4,3,33,4.32460608289834
4,3,32,2.4731006187814595
4,3,31,3.9538639636547175
4,3,30,4.372609806654651
4,3,29,2.6235813929233305
4,3,28,2.7159097045213647
4,3,27,2.2342324553571
4,3,26,2.245043586633665
4,3,25,3.9400913047412507
4,3,24,3.8426935928211865
4,3,23,3.143047306642713
4,3,22,2.440264425598958
4,3,21,3.2418702047737504
4,3,20,3.0959647987735464
4,3,19,4.576622371010815
4,3,18,4.936978064435215
4,3,17,3.509754425087028
4,3,16,4.518825974517378
4,3,15,3.1290171919783796
4,3,14,2.56267809585439
4,3,13,3.742664850318299
4,3,12,4.001051661617587
4,3,11,3.3412818855181694
4,3,10,4.999619175948142
4,3,9,3.2768048703367176
4,3,8,4.400497539205314
4,3,7,4.607689996545757
4,3,6,3.3027855480348607
4,3,5,3.5121610511610744
4,3,4,2.5179326512459697
4,3,3,2.775211847096336
4,3,2,2.7373335562451455
4,3,1,3.3034885676096803
4,3,0,3.507689251214803
4,2,59,3.6424240368118257
4,2,58,3.748208763230319
4,2,57,3.0406717699548924
4,2,56,2.21926877686493
4,2,55,3.46487973897876
4,2,54,3.5490368561210763
4,2,53,3.6609496153983745
4,2,52,2.722796177634609
4,2,51,2.098122761465326
4,2,50,2.945660846937495
4,2,49,2.7065539291857386
4,2,48,2.942347840945321
4,2,47,3.302662486326126
4,2,46,2.25323445947026
4,2,45,3.2936102076054197
4,2,44,2.580185373295018
4,2,43,2.208990759324654
4,2,42,2.9288053924057196
4,2,41,2.94611381896707
4,2,40,2.913279921494777
4,2,39,3.946752686960963
4,2,38,2.6042235406892593
4,2,37,3.539264305540047
4,2,36,3.4920439633230638
4,2,35,2.956230843426097
4,2,34,2.0299021805404944
4,2,33,2.742844294514832
4,2,32,3.4541493836395993
4,2,31,2.71108438429502
4,2,30,3.655617781406181
4,2,29,3.3710446200570887
4,2,28,2.01435424240315
4,2,27,2.53326095697154
4,2,26,3.745951010936527
4,2,25,2.2455034490534964
4,2,24,3.1839699518405746
4,2,23,3.1119137159936754
4,2,22,2.270608875825756
4,2,21,2.4306747593025513
4,2,20,3.65335694550326
4,2,19,2.757776949719873
4,2,18,3.7039733900400797
4,2,17,3.696807521078158
4,2,16,3.5792943101564383
4,2,15,2.4708785813123937
